instanceId;projectId;testScenarioId;dueScenarioId;voltScenarioId;dueDateDays;needsVolt;GasAmount;Pulldown;EE_32;EE_25;EE_16;Perf_25;Perf_43;Perf_38;Perf_32;Perf_16;Perf_10;FreezingC;TemperatureRise;CU_10;CU_25;CU_32
2_1_3;P20;2;1;3;56;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
2_1_3;P21;2;1;3;43;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
2_1_3;P22;2;1;3;47;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
2_1_3;P23;2;1;3;53;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
2_1_3;P24;2;1;3;57;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
2_1_3;P25;2;1;3;44;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
2_1_3;P26;2;1;3;48;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
2_1_3;P27;2;1;3;53;0;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1
2_1_3;P28;2;1;3;55;1;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
2_1_3;P29;2;1;3;46;0;1;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1
2_1_3;P30;2;1;3;50;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1
2_1_3;P31;2;1;3;54;1;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
2_1_3;P32;2;1;3;56;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
2_1_3;P33;2;1;3;43;1;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
2_1_3;P34;2;1;3;46;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
2_1_3;P35;2;1;3;50;1;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
2_1_3;P36;2;1;3;56;1;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
2_1_3;P37;2;1;3;45;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
2_1_3;P38;2;1;3;49;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
2_1_3;P39;2;1;3;52;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
2_1_3;P40;2;1;3;57;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
2_1_3;P41;2;1;3;43;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
2_1_3;P42;2;1;3;47;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
2_1_3;P43;2;1;3;51;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;1;1
2_1_3;P44;2;1;3;55;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
2_1_3;P45;2;1;3;44;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
2_1_3;P46;2;1;3;48;1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1
2_1_3;P47;2;1;3;53;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
2_1_3;P48;2;1;3;56;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
2_1_3;P49;2;1;3;46;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
2_1_3;P50;2;1;3;57;1;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_1_1;P1;3;1;1;42;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_1_1;P2;3;1;1;46;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
3_1_1;P3;3;1;1;47;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
3_1_1;P4;3;1;1;44;0;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1
3_1_1;P5;3;1;1;50;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1
3_1_1;P6;3;1;1;53;1;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_1_1;P7;3;1;1;43;0;1;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1
3_1_1;P8;3;1;1;48;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
3_1_1;P9;3;1;1;52;0;1;1;0;1;0;1;1;0;0;1;0;1;1;1;1;1
3_1_1;P10;3;1;1;55;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
3_1_1;P11;3;1;1;46;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
3_1_1;P12;3;1;1;50;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
3_1_1;P13;3;1;1;54;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_1_1;P14;3;1;1;45;1;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
3_1_1;P15;3;1;1;49;1;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
3_1_1;P16;3;1;1;53;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1
3_1_1;P17;3;1;1;56;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
3_1_1;P18;3;1;1;46;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
3_1_1;P19;3;1;1;51;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_1_1;P20;3;1;1;56;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
3_1_1;P21;3;1;1;43;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_1_1;P22;3;1;1;47;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
3_1_1;P23;3;1;1;53;0;1;1;0;1;0;1;1;0;1;0;1;1;1;1;1;1
3_1_1;P24;3;1;1;57;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
3_1_1;P25;3;1;1;44;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
3_1_1;P26;3;1;1;48;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
3_1_1;P27;3;1;1;53;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
3_1_1;P28;3;1;1;55;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
3_1_1;P29;3;1;1;46;1;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
3_1_1;P30;3;1;1;50;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
3_1_1;P31;3;1;1;54;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_1_1;P32;3;1;1;56;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
3_1_1;P33;3;1;1;43;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
3_1_1;P34;3;1;1;46;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_1_1;P35;3;1;1;50;1;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
3_1_1;P36;3;1;1;56;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_1_1;P37;3;1;1;45;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
3_1_1;P38;3;1;1;49;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
3_1_1;P39;3;1;1;52;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
3_1_1;P40;3;1;1;57;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_1_1;P41;3;1;1;43;0;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1
3_1_1;P42;3;1;1;47;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
3_1_1;P43;3;1;1;51;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_1_1;P44;3;1;1;55;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_1_1;P45;3;1;1;44;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
3_1_1;P46;3;1;1;48;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1
3_1_1;P47;3;1;1;53;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
3_1_1;P48;3;1;1;56;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_1_1;P49;3;1;1;46;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_1_1;P50;3;1;1;57;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
3_1_2;P1;3;1;2;42;1;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_1_2;P2;3;1;2;46;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
3_1_2;P3;3;1;2;47;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
3_1_2;P4;3;1;2;44;0;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1
3_1_2;P5;3;1;2;50;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1
3_1_2;P6;3;1;2;53;1;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_1_2;P7;3;1;2;43;0;1;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1
3_1_2;P8;3;1;2;48;1;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
3_1_2;P9;3;1;2;52;0;1;1;0;1;0;1;1;0;0;1;0;1;1;1;1;1
3_1_2;P10;3;1;2;55;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
3_1_2;P11;3;1;2;46;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
3_1_2;P12;3;1;2;50;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
3_1_2;P13;3;1;2;54;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_1_2;P14;3;1;2;45;1;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
3_1_2;P15;3;1;2;49;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
3_1_2;P16;3;1;2;53;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1
3_1_2;P17;3;1;2;56;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
3_1_2;P18;3;1;2;46;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
3_1_2;P19;3;1;2;51;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_1_2;P20;3;1;2;56;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
3_1_2;P21;3;1;2;43;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_1_2;P22;3;1;2;47;1;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
3_1_2;P23;3;1;2;53;1;1;1;0;1;0;1;1;0;1;0;1;1;1;1;1;1
3_1_2;P24;3;1;2;57;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
3_1_2;P25;3;1;2;44;1;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
3_1_2;P26;3;1;2;48;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
3_1_2;P27;3;1;2;53;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
3_1_2;P28;3;1;2;55;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
3_1_2;P29;3;1;2;46;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
3_1_2;P30;3;1;2;50;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
3_1_2;P31;3;1;2;54;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_1_2;P32;3;1;2;56;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
3_1_2;P33;3;1;2;43;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
3_1_2;P34;3;1;2;46;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_1_2;P35;3;1;2;50;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
3_1_2;P36;3;1;2;56;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_1_2;P37;3;1;2;45;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
3_1_2;P38;3;1;2;49;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
3_1_2;P39;3;1;2;52;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
3_1_2;P40;3;1;2;57;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_1_2;P41;3;1;2;43;0;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1
3_1_2;P42;3;1;2;47;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
3_1_2;P43;3;1;2;51;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_1_2;P44;3;1;2;55;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_1_2;P45;3;1;2;44;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
3_1_2;P46;3;1;2;48;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1
3_1_2;P47;3;1;2;53;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
3_1_2;P48;3;1;2;56;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_1_2;P49;3;1;2;46;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_1_2;P50;3;1;2;57;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
3_1_3;P1;3;1;3;42;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_1_3;P2;3;1;3;46;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
3_1_3;P3;3;1;3;47;1;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
3_1_3;P4;3;1;3;44;0;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1
3_1_3;P5;3;1;3;50;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1
3_1_3;P6;3;1;3;53;1;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_1_3;P7;3;1;3;43;1;1;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1
3_1_3;P8;3;1;3;48;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
3_1_3;P9;3;1;3;52;0;1;1;0;1;0;1;1;0;0;1;0;1;1;1;1;1
3_1_3;P10;3;1;3;55;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
3_1_3;P11;3;1;3;46;1;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
3_1_3;P12;3;1;3;50;1;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
3_1_3;P13;3;1;3;54;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_1_3;P14;3;1;3;45;1;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
3_1_3;P15;3;1;3;49;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
3_1_3;P16;3;1;3;53;1;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1
3_1_3;P17;3;1;3;56;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
3_1_3;P18;3;1;3;46;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
3_1_3;P19;3;1;3;51;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_1_3;P20;3;1;3;56;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
3_1_3;P21;3;1;3;43;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_1_3;P22;3;1;3;47;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
3_1_3;P23;3;1;3;53;0;1;1;0;1;0;1;1;0;1;0;1;1;1;1;1;1
3_1_3;P24;3;1;3;57;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
3_1_3;P25;3;1;3;44;1;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
3_1_3;P26;3;1;3;48;1;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
3_1_3;P27;3;1;3;53;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
3_1_3;P28;3;1;3;55;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
3_1_3;P29;3;1;3;46;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
3_1_3;P30;3;1;3;50;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
3_1_3;P31;3;1;3;54;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_1_3;P32;3;1;3;56;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
3_1_3;P33;3;1;3;43;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
3_1_3;P34;3;1;3;46;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_1_3;P35;3;1;3;50;1;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
3_1_3;P36;3;1;3;56;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_1_3;P37;3;1;3;45;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
3_1_3;P38;3;1;3;49;1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
3_1_3;P39;3;1;3;52;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
3_1_3;P40;3;1;3;57;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_1_3;P41;3;1;3;43;0;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1
3_1_3;P42;3;1;3;47;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
3_1_3;P43;3;1;3;51;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_1_3;P44;3;1;3;55;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_1_3;P45;3;1;3;44;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
3_1_3;P46;3;1;3;48;1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1
3_1_3;P47;3;1;3;53;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
3_1_3;P48;3;1;3;56;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_1_3;P49;3;1;3;46;1;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_1_3;P50;3;1;3;57;1;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_1_1;P1;4;1;1;42;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
4_1_1;P2;4;1;1;46;0;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1
4_1_1;P3;4;1;1;47;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1
4_1_1;P4;4;1;1;44;0;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1
4_1_1;P5;4;1;1;50;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
4_1_1;P6;4;1;1;53;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
4_1_1;P7;4;1;1;43;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
4_1_1;P8;4;1;1;48;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
4_1_1;P9;4;1;1;52;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
4_1_1;P10;4;1;1;55;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
4_1_1;P11;4;1;1;46;0;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1
4_1_1;P12;4;1;1;50;0;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1
4_1_1;P13;4;1;1;54;0;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1
4_1_1;P14;4;1;1;45;1;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
4_1_1;P15;4;1;1;49;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
4_1_1;P16;4;1;1;53;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
4_1_1;P17;4;1;1;56;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
4_1_1;P18;4;1;1;46;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
4_1_1;P19;4;1;1;51;1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
4_1_1;P20;4;1;1;56;1;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1
4_1_1;P21;4;1;1;43;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
4_1_1;P22;4;1;1;47;0;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1
4_1_1;P23;4;1;1;53;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
4_1_1;P24;4;1;1;57;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
4_1_1;P25;4;1;1;44;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
4_1_1;P26;4;1;1;48;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
4_1_1;P27;4;1;1;53;0;1;1;0;1;0;1;0;1;0;0;1;1;1;1;1;1
4_1_1;P28;4;1;1;55;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
4_1_1;P29;4;1;1;46;1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1
4_1_1;P30;4;1;1;50;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
4_1_1;P31;4;1;1;54;1;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_1_1;P32;4;1;1;56;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_1_1;P33;4;1;1;43;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
4_1_1;P34;4;1;1;46;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
4_1_1;P35;4;1;1;50;1;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
4_1_1;P36;4;1;1;56;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_1_1;P37;4;1;1;45;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
4_1_1;P38;4;1;1;49;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
4_1_1;P39;4;1;1;52;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
4_1_1;P40;4;1;1;57;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
4_1_1;P41;4;1;1;43;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
4_1_1;P42;4;1;1;47;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
4_1_1;P43;4;1;1;51;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
4_1_1;P44;4;1;1;55;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_1_1;P45;4;1;1;44;1;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_1_1;P46;4;1;1;48;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
4_1_1;P47;4;1;1;53;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
4_1_1;P48;4;1;1;56;0;1;1;1;0;1;1;1;0;0;0;1;0;0;1;1;1
4_1_1;P49;4;1;1;46;0;1;1;1;0;1;1;1;0;0;0;1;0;0;1;1;1
4_1_1;P50;4;1;1;57;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
4_1_2;P1;4;1;2;42;1;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
4_1_2;P2;4;1;2;46;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1
4_1_2;P3;4;1;2;47;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1
4_1_2;P4;4;1;2;44;0;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1
4_1_2;P5;4;1;2;50;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
4_1_2;P6;4;1;2;53;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
4_1_2;P7;4;1;2;43;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
4_1_2;P8;4;1;2;48;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
4_1_2;P9;4;1;2;52;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
4_1_2;P10;4;1;2;55;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
4_1_2;P11;4;1;2;46;0;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1
4_1_2;P12;4;1;2;50;0;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1
4_1_2;P13;4;1;2;54;0;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1
4_1_2;P14;4;1;2;45;1;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
4_1_2;P15;4;1;2;49;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
4_1_2;P16;4;1;2;53;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
4_1_2;P17;4;1;2;56;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
4_1_2;P18;4;1;2;46;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
4_1_2;P19;4;1;2;51;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
4_1_2;P20;4;1;2;56;1;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1
4_1_2;P21;4;1;2;43;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
4_1_2;P22;4;1;2;47;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1
4_1_2;P23;4;1;2;53;1;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
4_1_2;P24;4;1;2;57;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
4_1_2;P25;4;1;2;44;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
4_1_2;P26;4;1;2;48;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
4_1_2;P27;4;1;2;53;1;1;1;0;1;0;1;0;1;0;0;1;1;1;1;1;1
4_1_2;P28;4;1;2;55;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
4_1_2;P29;4;1;2;46;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1
4_1_2;P30;4;1;2;50;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
4_1_2;P31;4;1;2;54;1;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_1_2;P32;4;1;2;56;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_1_2;P33;4;1;2;43;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
4_1_2;P34;4;1;2;46;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
4_1_2;P35;4;1;2;50;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
4_1_2;P36;4;1;2;56;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_1_2;P37;4;1;2;45;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
4_1_2;P38;4;1;2;49;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
4_1_2;P39;4;1;2;52;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
4_1_2;P40;4;1;2;57;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
